Date,VOO,AAPL,SMH,TSM,NVDA,MSFT,AMD,BOTZ,NLR,LMT,RTX,GD,NOC,AMZN,GOOG,TSLA,JPM,META
2021-04-30,-0.006604056974293782,-0.015133333896696133,-0.028932205344425088,-0.01981523596531276,-0.020571331674191007,-0.001306861330563902,-0.02729115499444823,-0.014068161728655326,-0.003166878668646178,0.0005520993227783322,0.004464778476477083,-0.0025169696678845055,0.006302902260068688,-0.001120636171800582,-0.008136131949827652,0.04791723957558203,-0.00889235238728503,-0.013444300563233758
2021-05-03,0.002268051296717255,0.008215747598352863,-0.011604984117305261,-0.0068527796597701585,-0.011509246112657912,-0.0012687821022333567,-0.0376133250614572,-0.00203847850686123,0.014016051753648506,0.012481463434378615,0.010812292460630424,0.0076751118931965845,0.01850791023255627,-0.023340170719312603,-0.006202979214740778,-0.034590632711300695,-0.002925723368245925,-0.007690590087498839
2021-05-04,-0.0060867948401971406,-0.03538583011288654,-0.01240734433068369,-0.005002766445839524,-0.03272262391881198,-0.016159908637201514,0.0007638135743193164,-0.028012784633874355,-0.004976002641002619,0.005631859826365826,-0.0023770755804567445,0.001564875221441886,0.01972308479908258,-0.022034541333801894,-0.017084410114479476,-0.01649874089928205,0.013824136134024112,-0.01308190811666976
2021-05-05,0.00018321262829057439,0.00195554615571103,0.004426663915651385,0.00017352521174029967,0.007473013138430407,-0.005327019562460289,-0.009922386124420979,0.012008139844016164,-0.0018522716578193155,-0.0028647473280236646,0.002263297597661751,-0.006823183860607096,0.01322933782130331,-0.012479432999494278,0.0010575583171466008,-0.003948959080373515,0.013120160604485065,-0.010491370081500029
2021-05-06,0.008137747228494696,0.012802606578168563,0.008226640781856531,0.014040459633436031,0.004461168656245018,0.013226672268589867,0.0007708795732008777,0.002076690534549064,0.007793770478356832,0.0025106461993975593,0.006537635446826284,0.010488622165158779,-0.007882324306411559,0.010955401769447537,0.010442538751131769,-0.011029338520784915,0.020124549717170703,0.015872079814110318
2021-05-07,0.00713761162433646,0.005327031442417862,0.01411271236141931,-0.0014528371663334871,0.019916611938341156,0.010931809433571305,0.01181150566381417,0.014505677045741905,0.016203126981624738,0.007745188091112798,0.01216367362814319,0.011106616681559878,0.0015675503050165407,-0.0044640578502762596,0.007281515765667379,0.013307460953421169,0.0034228051680726956,-0.002937404442810987
2021-05-10,-0.00979296457964507,-0.02580446707383799,-0.044335022436590155,-0.03868862708237952,-0.036895068335639714,-0.020914174071339664,-0.0357822583705526,-0.02597036802559094,-0.0028989787324507077,0.007173194303608854,-0.007817137013639064,-0.0011292195494434498,0.008552911532879959,-0.03072052637375966,-0.02377545729248476,-0.06444373139784076,-0.00012413088248575121,-0.04108663404535928
2021-05-11,-0.008770958622181468,-0.00741017006619249,0.001932969320276312,0.0048079126563518315,0.0028389967613682288,-0.003843390737583996,0.011054138582699657,-0.011384102034228905,-0.007632158472644979,-0.013532116999669275,-0.008349310458451553,-0.01572459383157121,-0.014713698458575508,0.010474816917876772,-0.0140498827402612,-0.018822278764288325,-0.016623360444692925,0.001829922918869853
2021-05-12,-0.02134621443075657,-0.024938421580208425,-0.04124328989992143,-0.04111645876906744,-0.03828755843311016,-0.029362753154880017,-0.02850452153082017,-0.04090898539741905,-0.02600272953573135,-0.018565445229883126,-0.024309125053626812,-0.024329172312230085,-0.013982927711140958,-0.022323796765424953,-0.03018068524367079,-0.044248212926854213,-0.006875105454358765,-0.012983832094274228
2021-05-13,0.011885314732046792,0.017919695671481772,0.01135798812323685,0.004990388133128576,-0.0067777061104354885,0.01686183380327,-0.020766386179429386,0.011374401442186155,0.015040562837099092,0.018785321414779954,0.01823077569229903,0.023598001236620147,0.01902770448933433,0.0030235440044839024,0.010222993604127595,-0.030853203980896415,0.02572265589132705,0.00895711140806954
2021-05-14,0.01535133645201392,0.019844676370936343,0.03170187463142882,0.034114734900811294,0.042278867870325865,0.021067374376026793,0.020522644344727947,0.02624170485572397,0.01278014188005061,0.0077624510022134,0.025065316911144775,0.0033978014330453554,0.004188364842625303,0.019430851184491837,0.023956947451510002,0.03157303299711356,0.015541658460881624,0.034986539879498624
2021-05-17,-0.0024024095471966156,-0.009258419024496645,-0.011142533810854172,-0.02365275825388813,-0.005441045771991226,-0.0119684064521276,0.0008044669652007563,-0.01522060183086038,-0.00036573252614746643,0.0008699535232268296,0.008034258093201352,-0.0015107311719476657,0.003390722321342743,0.0147351540352203,0.0022667341765156834,-0.02189098294684022,0.004024179703904007,-0.0015191619327322714
2021-05-18,-0.008638051660334267,-0.011245856778200003,-0.005504104308696078,0.00947184833567949,-0.010571559103668693,-0.008565137167694803,-0.002813115608575778,0.0064915654734558625,0.002561142859655252,-0.009971255670925605,-0.01374590735447101,-0.01200091682960891,-0.011398106778004458,-0.011653058569779051,-0.007745345370500201,0.0018029458511532592,-0.01408884456060644,-0.017434982244440733
2021-05-19,-0.0026404150519234726,-0.0012814212520636525,0.01791091113009502,0.014074349165486666,0.0035673473931678856,0.002473986928258398,0.02404622322435168,-0.006142489210007596,-0.011861219766172715,-0.004338793176855371,-0.0019909701777212074,-0.004383536583725478,0.006185386024775585,-0.000148514828115065,0.002292351754674682,-0.02493638386588848,-0.007637630546085683,0.01171112330968116
2021-05-20,0.010669185658233715,0.02101206949436918,0.024830923338672317,0.007829094994848074,0.03887097598628819,0.013820149013888283,0.024006219612657365,0.01885028470538841,0.00849497279730449,0.007210589809757861,0.006257300659756826,0.002864338735054206,0.002857725975504488,0.004913709794237331,0.020522142903025786,0.04138712802336375,-0.0017381596871614002,0.016008211300738928
2021-05-21,-0.0007597732596212881,-0.014767095239917483,-0.005054811481915444,-0.012623705287263198,0.025953763446840306,-0.005314737726714203,-0.011401478573969781,0.0051562359923154055,0.0007324026319031063,-0.0028324657239265916,0.006804931403353809,0.004337451070751452,-0.004032750498790372,-0.013732853548741542,-0.004664601389409939,-0.010054917128925145,0.0113783188198604,-0.007469890683584723
2021-05-24,0.010092649408103282,0.013314058233527826,0.02195912138951228,0.01591430810758565,0.041372811154157585,0.02288218681242382,0.003498824398956435,0.010259454474349283,0.0040255804656321725,0.0012653761057157542,0.007808148620907396,-0.001474717198318154,0.004643148027749344,0.013084215261017773,0.026254918754611722,0.0440022264046771,0.005410247665614598,0.026562946795908093
2021-05-25,-0.002102351704548977,-0.0015733749011603848,0.006573558696858939,0.005720287379207933,0.0022898839209142263,0.0037483016901740385,0.005423529903205937,-0.0032855581387098987,-0.012757409083887783,-0.0047973614557038635,-0.0025439091089463073,-0.0036391750952355917,-0.005884250566988269,0.004332851226203749,0.0009971926470082604,-0.002885668382965889,-0.010333814968929378,0.009734194830561815
2021-05-26,0.0018206432820266905,-0.00039425628124878376,0.0010204188396649716,0.015050706484676768,0.003339116654866192,-0.0009137067419229261,0.006164856457440804,0.00899020346646573,0.003138232349611636,-0.004457938939652184,0.002782448021328321,0.000582363334497904,-0.008838112529404696,0.0018747562447005706,0.010153249927616015,0.023879957500782645,-0.00012377001541397092,-0.0003967200596693976
2021-05-27,0.0004414012976756698,-0.012376626879243013,0.004811349223337036,-0.0019827077755844025,-0.01350311005481064,-0.00866837534327669,0.001021213106899177,0.006534034926856114,-0.00036802090990561975,0.008486971158974121,0.02439275503729532,0.008729197950814171,0.010198281013023891,-0.010734558114025683,-0.012746899787609567,0.018929840154243482,0.0155719171406421,0.015534544160179298
2021-05-28,0.001946139293873994,-0.005347966425763961,0.01119999673257377,0.013734045949555407,0.04884392842354046,0.0014840046948512153,0.021168116562986006,0.010622482351704265,0.002577331804668015,-0.006731014320840889,0.0011285268618108635,-0.003986015505554885,-0.00818657254924371,-0.0021794289420000723,0.0037670146065065246,-0.008924522802159385,-0.0006692740930772656,-0.012081171288144676
2021-06-01,-0.0007769776283237384,-0.0026484173975601655,-0.0014847909743490595,0.00979894086769062,0.001231374881082381,-0.009131595782725044,0.009115830555038507,0.0002919926356859115,0.0034888099851484444,-0.0007324636722890743,0.003156504450982922,-0.001948186239415839,-0.0006833432801846007,-0.0013714148069622345,0.0075675703261830485,-0.002111268599623961,0.011020637630888563,0.0012168843214195313
2021-06-02,0.0016847888641180475,0.006276169582861035,0.00586766323252319,0.00371279632322441,0.03158722774450462,-0.0004041337586548899,0.0143547048280539,0.00554601476949812,0.0034766805074788465,0.008300011891160475,-0.004045633780694224,0.010551795930287877,0.004348761225229314,0.004765962837133042,-0.0035104365287497163,-0.030100952337768105,6.005903928674172e-05,6.074223081165009e-05
2021-06-03,-0.0038036913971056796,-0.012154154380608517,-0.017100860226918146,-0.017906547925203187,0.011413617088298578,-0.006429620572065753,-0.020617328488942488,-0.0037737539924316277,-0.002917558603738102,0.005868889220233875,0.0005641361563426539,-0.0038112650754718036,-0.0019061817995210673,-0.014526941142032901,-0.006884857868285077,-0.05334476431283097,0.0006624864888309379,-0.009448487502858205
2021-06-04,0.009064578256844591,0.019022374688282273,0.02227644918799343,0.0230267627596894,0.035858130129487575,0.02067478027028935,0.01619336162836449,0.01777398116143325,0.0058521913186087016,0.017425656446974358,0.0038339629859882596,0.014464568383800502,0.030012712673006092,0.006027657821926935,0.01960816804193488,0.045754470575515294,0.0016246951156932976,0.01321919650340786
2021-06-07,-0.0008492592286394318,7.938447834665574e-05,-0.005089881190871615,-0.010793973319236039,0.0023179852879890994,0.012042053402431252,-0.0028193595461043497,0.003721674729261437,0.0050908551247732525,-0.006571655020199851,-0.0005614741282669033,-0.009298939963301112,-0.015019355068420337,-0.0025606925929613222,0.005844696242639724,0.010149431698305955,-0.0046861122432484414,0.018858496383310275
2021-06-08,0.00015442687997002658,0.006671990428904984,-0.00823341903237873,-0.01945531184745042,-0.009194606675822059,-0.004885523858637497,-0.005654567831602231,-0.003993011512598343,-0.0025324959788805,-0.00761153041448559,0.00539520079376965,0.004953962302107984,-0.0019632482131730633,0.020669153552085318,0.006796189183389201,-0.002544921741878703,-0.003984202403878423,-0.00861596383133778
2021-06-09,-0.0015712133985028576,0.0030770819770991054,-0.003103007935894797,0.010438154208040062,-0.005428783770387913,0.004038325555661526,-0.01149709867960258,-0.011454943067069512,0.003808466526019849,-0.004452660876528736,-0.0067077635949031045,-0.0044106748905282656,0.00401491449253899,0.005220349302289318,0.003443623636107729,-0.007968981371759054,-0.012484788692283422,-0.010279301410494712
2021-06-10,0.004618073376111198,-0.008023159865009455,0.013057356830434408,0.00947658820179198,0.003845296925976127,0.014393325427930925,0.02000998614858407,0.004345407745793173,0.002529293070262728,0.0023784552158956362,-0.006753061535223259,-0.0020324474761534983,-0.00024129142637363543,0.02087684594544914,0.012121757754907314,0.018938501740255687,-0.01558866926973701,0.006691955292590368
2021-06-11,0.001746057021815517,0.009832641522455665,0.003511518396594804,8.461425434025394e-05,0.0229697993535376,0.002527002938004008,-0.0030652281447213214,0.0072109370658524075,0.0028835377872604706,0.0,0.0063456271108641715,5.223154162581345e-05,0.0068453450115084635,-0.0008418265339896758,-0.0030416712499776732,-0.0003770180312155924,-0.0006857555627373113,-0.0036094172902698674
2021-06-14,0.002512439955256074,0.024577893190106392,0.013520028180952215,0.023171268804312417,0.01085551109778371,0.007755193742347677,0.0029517341086022775,0.007731870531246576,-0.006828412575297427,0.00358485416564136,-0.0010131959000758695,-0.0033944295177037453,-0.007545600004497333,0.011067127216432215,0.005214877083492331,0.012789221849023313,-0.01696910988594469,0.01663338195201236
2021-06-15,-0.0020968334797428767,-0.0064379157530923825,-0.008631565554961251,-0.012728391176982545,-0.012778418538881509,-0.005887271449303455,-0.0132434309091225,-0.0011367714108806437,0.002713790490808554,0.0017735416229025525,0.007664371080567278,0.008436233764153922,0.00744171210534561,-0.0002186996793457352,-0.0025246631174911105,-0.029675082579620482,-0.01516792566090197,-5.927290322338408e-05
2021-06-16,-0.005483714218672331,0.003934091882015434,-0.00842963275353692,-0.011971440968951308,0.0012227859465807622,-0.0037931395939848622,-0.004473724430104076,-0.0031293489166808186,-0.011728602751203465,-0.015905668053634137,-0.010849978036865826,-0.012314984292607023,-0.0074400680463708735,0.0094941835711142,-0.0026699007054004076,0.009193155632698069,0.007023965765837525,-0.016837516400341368
2021-06-17,-0.0003606665854863911,0.012600733709957845,0.01129520336268186,0.013192331388049539,0.04755688354216492,0.013676229017845376,0.05554858212879821,0.001141637713527155,-0.008398575140556086,-0.0018247927617518478,-0.014701093714796665,-0.012626293531353916,-0.009430050281741154,0.02166464377780497,0.005366029393433225,0.019392614586788648,-0.028860374993753934,0.01640079536574235
2021-06-18,-0.013274294792793628,-0.010091817914485435,-0.02545594025730269,-0.027955228988486125,-0.0009914527672557627,-0.0056341347861486035,0.001064379965512563,-0.01938438626550376,-0.021358976273642694,-0.009689100326174538,-0.013887221857665666,-0.01348015189112517,-0.004095484155743678,-0.0006706583139327593,-0.00635827770953723,0.010882243306208794,-0.02530321000792679,-0.02035591221928723
2021-06-21,0.014001219462707049,0.014104005358660077,0.0026324035354314823,-0.014249917348582497,-0.011347482086701777,0.012334800361225584,-0.024335559962848974,0.01075571744370274,0.007337729500856982,0.008729044880323222,0.024208464818634923,0.03040768266684224,0.016612774723302914,-0.009446804682075038,0.007067964252934544,-0.003978800587379316,0.016968840595995127,0.007977841030592181
2021-06-22,0.005306863436432829,0.0126984682398803,0.006543308615607257,0.0016647706617811675,0.024935821323660345,0.01096545212041522,0.011986990399100783,0.003451286599543524,-0.0029883997220884195,-5.23361088402563e-05,-0.007045271922513918,-0.006289982141402861,-0.0019288809860309453,0.01490466106187549,0.004305846424222937,0.004638983624974058,-0.0014621801308319915,0.020283706612996166
2021-06-23,-0.001076178108064818,-0.0020893673509123634,0.005056177080801083,0.0150441967199475,0.009027412823205738,-0.0009034779059318154,0.0028714747369191773,-0.004585740405356087,-0.01049087017254724,-0.013464690235657217,-0.008926708101061664,-0.014611349548680375,-0.006146484599170221,-0.0004621896804161141,-0.004236266702070335,0.05268476618207507,0.006057960563837339,0.004601084929602983
2021-06-24,0.0057202973195953355,-0.0021694250041146557,0.01633000303150478,0.010254131173813796,0.007779589011551291,0.005352983326942784,0.027201130847029464,0.012957062103467365,0.003975826390566262,0.0010602363377225643,0.0028869965666904474,0.006959027443169896,-0.0016207047343066439,-0.015622946391951387,0.006488211946229505,0.035411302984154513,0.009197835671278298,0.007604606001759828
2021-06-25,0.003698742076587269,-0.0022488169473789954,-0.00392854214870153,-0.0060559140948188706,-0.009086120306957768,-0.006262153688296412,-0.005574863368706495,0.0011370945650288622,0.00528005510692342,0.011330704241082845,-0.0014968150564731442,0.009037354482777982,0.009819416381592339,-0.013806561613952328,-0.002254875506541687,-0.011694312026312215,0.010097939156703761,-0.005274175950338411
2021-06-28,0.002083801832686083,0.012546116356560999,0.024255563738012187,0.026431070958466973,0.05012907686560242,0.013961252353938969,0.017052079393105934,0.004826613732825447,0.00018748519800748653,-0.0050783914294821875,-0.018565463158527917,-0.004952515395818313,-0.008304000714466908,0.012474089136242261,-0.0013818945347054967,0.025079265670401973,0.0018172565304459543,0.04180228804367703
2021-06-29,0.000440263213735248,0.011500301524937528,0.008702265419398003,0.005183435732031283,0.0020888750971881365,0.009973395383613193,0.028020151133501203,-0.002292506114424553,-0.013128264530417488,-0.01749672040327699,-0.007872167025392396,-0.011489077720855723,-0.026741526019875228,0.0012340341405479016,-0.006316078822218185,-0.011557681931348984,-0.0012309215296499865,-0.010544437308579124
2021-06-30,0.0009156136680243954,0.004620986950854222,0.001068778280705951,-0.0005821932649504591,-0.0012108873135951992,-0.0018423311533545261,0.04926277734004958,-0.008510561366370628,-0.0034207805568130523,0.0132019545526465,0.010302844630157848,0.00835545964304818,0.00865919966703621,-0.0023143032508132766,-0.0055746220745731545,-0.0015570796861552605,0.00908277568258975,-0.011878821251731675
2021-07-01,0.005641382043147125,0.002263381769391115,-0.014757357359518442,-0.014480641122376459,0.010473565014741393,0.0025841179469110465,-0.0066006892852940036,-0.006867066998770155,0.008581306157287694,0.004942746051130875,0.010667048710943483,0.005238802367729889,0.011529123353325454,-0.0020900020900020966,0.008398711856645757,-0.0026188230779431443,0.00990100112027159,0.019211511320830654
2021-07-02,0.00760606692642285,0.019596514600371817,0.005534644437030778,0.004137642597322966,0.013605714345166664,0.022275345173920602,0.014896575136823742,0.003745362528148055,0.004726703717692793,0.0033401233815388842,0.005567479372801776,0.0026056155861033936,0.004297768947288505,0.022723749230608936,0.018600426795055025,0.0014456370513082906,-0.0009604868877116646,0.0008747437128500124
2021-07-06,-0.001880916876940808,0.014718511005220591,-0.00030780894029702743,0.009587171976273012,0.010323762177322449,3.611318787344331e-05,-0.0024286772434086723,0.0002869018655937694,-0.007339030045065309,-0.0073921988806433525,-0.010957382554471873,-0.008645362410316881,-0.004198087031491937,0.04692710742205475,0.008172846882267937,-0.028457809785947474,-0.016791802261487687,-0.005413052076032265
2021-07-07,0.0034422073065103476,0.017955269961153153,-0.013861116834897547,-0.014993887331279154,-0.015786298437616364,0.008175113381029941,-0.04160051079066274,-0.009182216210980365,0.0,0.012702645600374929,0.0009331308022086926,0.015408309782792173,0.009819060041269756,0.005669564076709488,0.0023617086906659868,-0.02263562857139878,0.0011734182446618835,-0.0064912589366624696
2021-07-08,-0.007962389680356896,-0.009199752137532546,-0.013392064393022984,-0.0032134676408578366,-0.023022069765047837,-0.008966213219295693,-0.008835907263842424,-0.010135967236681087,-0.01080563971720383,-0.009283424503496285,-0.004543907125708513,-0.009325958339767682,-0.0035554109739893702,0.009422227593882448,-0.006922607488285548,0.012658037290573132,-0.01725370061604825,-0.013809305342702194
2021-07-09,0.010550309485088505,0.01305488331161464,0.017056445201095283,0.02282164856184199,0.007411253794571859,0.001874409957751455,0.012926272450667131,0.017554079133757616,0.011307014449624564,0.00839630593222429,0.011001634684578043,0.01170093813546691,0.0050819134161854684,-0.003234704202571881,0.0030771220536567334,0.006341837079579804,0.03199955748629413,0.013800146626613552
2021-07-12,0.0036217908554063705,-0.00420386701876907,0.01311282022349114,0.017170123679327354,0.023054548963289845,-0.0022306307071506826,-0.0009901426377812994,0.010638346308944335,-0.0011370730964292974,-0.01054510067218628,-0.0018524540843539716,-0.004678826103215905,-0.004007513179030031,-0.00021234814297532711,0.007636555974993575,0.0437628194032984,0.014316034464752603,0.007819080156543201
2021-07-13,-0.0033848523467903124,0.007889401827421594,-0.0021509117260053445,0.01035626293253511,-0.012797347221031319,0.013197912508279508,-0.006056551449727832,-0.015362877576609146,-0.011383023701768913,-0.0032449114637247423,-0.010322009958819378,-0.0031161160037144198,-0.007938745338411213,-0.011076947823728367,0.0032972917880538244,-0.0250255268170938,-0.014873603839355987,-0.00302980951451981
2021-07-14,0.0013735472739246912,0.024100405380010237,-0.002193924394139124,0.003954704965947187,-0.02017282686744648,0.005444927085338946,-0.013405706357577873,-0.011268330217035993,0.006716634182099224,-0.0026995817301123104,-0.004922104532423477,0.003814750045011417,-0.00939074489202718,0.0011747744165069296,0.008305628137056376,-0.022676262535623493,-0.003404893309250867,-0.012667186782454931
2021-07-15,-0.0032168109220883645,-0.004492129807451839,-0.027426146899437343,-0.05514903760239809,-0.04411206445702642,-0.005238654626514183,-0.02380688011150134,-0.014026893965900622,0.0026685488275883795,0.003795077070843922,0.0008242920423153777,-0.0005807426416852834,0.0004946996530403869,-0.013711143174944485,-0.006178084392006178,-0.004254796226577984,0.002191566287389257,-0.009118824211825305
2021-07-16,-0.007780464312654112,-0.014075760079773847,-0.020941568121706444,-0.015230295515367143,-0.04245709879498638,-0.0009967494991695025,-0.011963659402695503,-0.010966376829246283,-0.00038011341886035055,-0.002934492833914004,-0.017062725247266042,-0.0003697134386690948,-0.003597805108168539,-0.01585423166667732,0.0044109505301297425,-0.009806316575730722,-0.022835331434984507,-0.009580084752913498
2021-07-19,-0.014951707489458954,-0.026914685424658358,-0.00020265619131865087,-0.0033695537171285483,0.03407039556808966,-0.013321261248778082,0.008033559742805174,-0.0182797191125873,-0.023012584914279488,-0.013576038862224249,-0.029690065636635565,-0.027419545775132503,-0.021526301151014504,-0.006727030092302577,-0.01965575160161326,0.003104482057777691,-0.03251878845075329,-0.012340507936828504
2021-07-20,0.014129227033955027,0.025974171410427793,0.012236708609262292,0.009102783693260008,-0.008932463337382845,0.008339428150552664,0.0061214918929093365,0.01770449971044452,0.01129065431694265,0.02139688001995732,0.04626778767577866,0.032158216581479326,0.013999963993198694,0.0066486136498793424,0.014293705761020625,0.02209778342837665,0.018642744220570107,0.013978285757474618
2021-07-21,0.008404832822154651,-0.005131591605609054,0.02874068743296121,0.012628839358984179,0.04287550229843706,0.007446524150737099,0.026403432850906183,0.015896758821135393,0.002694911678303047,0.002394756881228144,0.020990503643462333,0.008525730058537517,0.004139164215920088,0.003361110852517335,0.011433948497184154,-0.007888019850240235,0.021040657201017554,0.013375984766762272
2021-07-22,0.002127331513153141,0.009628580694327926,-0.006031166667666121,-0.011113899270931205,0.009479698509953227,0.01684409338723225,0.020131924266166834,-0.002066513405767356,-0.0007678347118794671,-0.0025203834990756846,-0.008778095494385796,-0.005531315711944318,-0.006086223181203443,0.014735635895966048,0.005490210273591645,-0.009202007847976312,-0.012626100525450323,0.014325669370128136
2021-07-23,0.00999063696459812,0.011988914624647684,0.0072813640752835695,0.0019732925776925203,-0.001837177128071632,0.012336891210314338,0.010305914382650938,0.0017752916787316941,0.005379385390481328,0.0022108850681290537,-0.00011662034631698681,0.006769127628610372,0.005706162611604171,0.005115384934792466,0.03365735650995583,-0.009056424875986235,-0.0019212987226585598,0.05296295235610482
2021-07-26,0.0025472042545218176,0.002894845053465822,-0.001127208432836757,-0.009761128789772755,-0.013498634976086388,-0.0021405216712346853,-0.003581137553882896,0.0005904110223440284,-0.005732841045652637,-0.033405925396643554,0.0016315903246406638,0.00031263831827144095,-0.008441565901767034,0.01180863619816197,0.01326782879144961,0.022133069927244398,0.0067046356035691534,0.0072202033946799915
2021-07-27,-0.004440057928861929,-0.014900405733425215,-0.01766390409329477,-0.01824480379408644,-0.00445717514139965,-0.00868353205902117,-0.008603800023448183,-0.011806496845057302,0.005958076048527605,0.018149583000185432,0.02641087152382715,0.011098488358455949,0.010997639750330412,-0.019846876786293155,-0.020394682556408528,-0.01952494819687245,-0.001318828714821918,-0.012484498013086709
2021-07-28,-0.0005450499349906046,-0.012195956227414873,0.017862745414363168,0.013475451342276124,0.01535823762053612,-0.0011169999598026337,0.07579920486001579,0.013142357329809062,0.006304871221431085,-0.005123722610707038,-0.011562244141771982,0.007523588437009732,-0.00577044835898044,0.0010837371680696428,-0.0030338192632285432,0.0034120354402995545,0.0016507697340468752,0.014871864942868518
2021-07-29,0.004313546367182175,0.004552186390344604,0.018755596629376425,0.009385633323224951,0.008152467711885603,0.0009784540558950283,0.05126107043217365,0.008844259258985243,0.0015189217464421922,-0.0005632075282941962,0.005160779013259953,0.013452154339121059,0.015412157754231659,-0.008373940689987869,0.0011660311231156406,0.04694118807422987,0.008569787671393714,-0.040077205761181234
2021-07-30,-0.004887366593935405,0.0015104835029129404,0.005080130707961317,0.0042186500717884545,-0.00829004289649704,-0.005549674621543654,0.03147164244009604,-0.006136808435233454,-0.016113721789983604,-0.0024961024877874216,-0.007986499793304902,-0.010649090027959218,-0.007220172697081639,-0.07564890713277761,-0.009664071193219215,0.014541928508582602,-0.00797400378678259,-0.005637421505412021
